customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
vl2jZXNdNEVvf9rh,8.555864,0.0,75.612993,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,5000.0,12,74.218884,96.13968,0.0
BguQ6byIa7JwbAqb,322.411152,1506.92,0.0,813.02,1.0,693.9,1.0,1.0,0.583333,0.0,0,33,2500.0,12,1567.278435,167.076537,0.0
4woJOUHRyAPHEB36,85.93606199999999,492.03,0.0,0.0,1.0,492.03,1.0,0.0,0.857143,0.0,0,7,1000.0,7,409.433171,96.364159,1.0
p8avIYhF6BHyPXck,6749.994904000001,0.0,4561.826799,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,10,0,11500.0,12,4930.710131,4974.373221,0.0
FgLVQaOJa2GInpey,4.382924,130.24,0.0,0.0,0.272727,152.24,0.083333,0.0,0.083333,0.0,0,0,14000.0,12,28988.97388,1092.184812,0.5
Z5QRngj1BalP0vtx,11930.784459999999,37.03,5171.7104420000005,0.0,1.0,37.03,0.25,0.0,0.25,0.5,14,3,14000.0,12,3042.9256609999998,2791.675875,0.0
8Qnit2GgLVKgMOxd,1623.176564,0.0,3478.6435969999998,0.0,0.909091,0.0,0.0,0.0,0.0,0.818182,34,0,3000.0,11,1007.2116890000001,433.963634,0.0
ocFIall0UpLhOuNt,1035.03102,704.17,0.0,0.0,1.0,704.17,1.0,0.0,1.0,0.0,0,33,3400.0,12,274.26228,272.890448,0.0
y9mH8iujszSfY7Lo,1253.290131,138.0,0.0,55.0,1.0,83.0,0.083333,0.083333,0.083333,0.0,0,2,9000.0,12,302.161387,414.1429,0.0
EvDpL2dejPQGLtIh,26.800912,163.2,0.0,0.0,1.0,163.2,0.75,0.0,0.75,0.0,0,9,3000.0,12,144.275838,130.67230700000002,0.0
bhverqHo1FGDU9uN,37.911473,254.0,0.0,84.0,0.818182,170.0,0.666667,0.166667,0.5,0.0,0,12,3000.0,12,248.076679,185.502626,0.5
aNkz6Qv92VxV4qKm,48.822128,537.51,0.0,0.0,1.0,537.51,1.0,0.0,0.833333,0.0,0,12,1000.0,12,478.875501,177.734472,1.0
7s0Gd49XjsU1oqZM,88.173076,659.72,0.0,85.86,0.636364,573.86,0.583333,0.083333,0.583333,0.0,0,29,4000.0,12,1070.7750310000001,149.617347,0.375
7zNafYfD8OY4DtPm,267.908144,30.0,117.579435,30.0,0.909091,0.0,0.090909,0.090909,0.0,0.454545,5,1,300.0,11,198.682086,176.843605,0.0
cVleU3gJ0zeC3RJK,4263.008734,3522.57,2485.845274,1482.0,1.0,2040.57,1.0,0.333333,1.0,0.25,6,25,6000.0,12,1165.621928,1520.54755,0.0
U7JD42uhUlKZsqfj,98.364739,65.0,0.0,0.0,0.181818,65.0,0.166667,0.0,0.166667,0.0,0,2,1200.0,12,718.7943280000001,53.655347,0.0
yXrRh7zr78DkhgRU,8884.816576000001,1233.58,13674.244019999998,1233.58,1.0,0.0,0.416667,0.416667,0.0,0.75,26,7,13000.0,12,5574.916601,4576.531483,0.0
OL9GfItmyyEBVNVu,372.708075,1093.25,127.04000800000001,1093.25,0.666667,0.0,0.666667,0.666667,0.0,0.333333,2,23,1200.0,6,63.165404,88.288956,0.0
HW5Qx80uRARR0PUd,1410.226871,1680.91,0.0,114.0,1.0,1566.91,1.0,0.166667,1.0,0.0,0,43,4000.0,12,315.876873,421.86537300000003,0.0
9kHExFeXGKBvn1K4,250.75863900000002,1274.55,0.0,771.58,1.0,502.97,1.0,1.0,0.583333,0.0,0,25,7000.0,12,1282.879804,188.808807,0.416667
Qf6r7lzx6y3r63hQ,329.388289,72.84,0.0,72.84,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,12,467.67419299999995,216.289689,0.0
t9pvUGTWzh78WeZq,4618.091584000001,541.68,3580.753362,541.68,1.0,0.0,0.166667,0.166667,0.0,0.166667,2,2,8500.0,12,0.0,,0.0
KvbN4LsGoCu03sT3,1436.783799,258.86,143.228646,25.52,1.0,233.34,0.666667,0.083333,0.666667,0.083333,1,13,1500.0,12,662.396392,404.768221,0.0
6mC01gQmhmU3W7JG,998.231433,1622.23,0.0,872.26,1.0,749.97,1.0,0.916667,0.916667,0.0,0,54,2500.0,12,987.085976,203.83871200000002,0.0
Od43IwNGJIqSTbAV,6467.885013,1464.14,3947.86784,978.71,1.0,485.43,0.833333,0.583333,0.666667,0.416667,10,23,11500.0,12,1658.563509,1887.4135170000002,0.0
2vGlq8PMMOcm6dhr,1437.545676,0.0,154.529131,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,3000.0,12,406.05425,406.16845,0.0
vq2lRRNvPDImhjO5,4925.502001,3050.72,10901.298270000001,989.14,1.0,2061.58,0.583333,0.333333,0.333333,0.416667,24,16,11500.0,12,21320.89625,3913.712987,0.166667
XhwJQzZICmb9WesT,1118.610853,293.26,0.0,0.0,1.0,293.26,0.916667,0.0,0.916667,0.0,0,11,1500.0,12,317.991447,220.504335,0.0
n0cQkzYsbFKBHwz2,2598.802288,0.0,185.90953100000002,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,3000.0,12,773.831303,671.834242,0.0
jMNx7ZbFKuQiA839,2947.426082,2257.28,281.877943,1179.8,0.8888889999999999,1077.48,0.44444399999999995,0.333333,0.22222199999999998,0.22222199999999998,2,19,8500.0,9,3612.9926619999997,717.268682,0.0
FeqNVUvRlKkUaHnF,15.307062,71.52,0.0,0.0,1.0,71.52,1.0,0.0,0.833333,0.0,0,6,1500.0,6,55.180487,69.3025,0.25
5Z0UWJz8V4DFwRvf,1465.716156,555.71,1304.0497070000001,113.45,1.0,442.26,1.0,0.166667,0.916667,0.25,4,16,1800.0,12,566.364739,585.8089570000001,0.0
VFhOJz3b4je6xHIk,392.896462,450.0,517.197717,450.0,0.909091,0.0,0.818182,0.818182,0.0,0.272727,5,9,500.0,11,769.083695,496.21578700000003,0.0
k2nKFZ7HYMTCsbPn,6533.309582,0.0,4257.018953,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,11,0,8500.0,12,1691.047119,1914.4592530000002,0.0
5rKhpsqfOYaVIzuc,2922.487907,71.07,3595.158425,0.0,1.0,71.07,0.25,0.0,0.166667,0.166667,9,3,9500.0,12,9226.751112,797.250949,0.0
68IXNi92QCTrO2NW,497.90802699999995,245.39,0.0,0.0,1.0,245.39,0.583333,0.0,0.5,0.0,0,7,4000.0,12,328.796655,165.308304,0.0
6WiijNMaFEVV4MNu,56.215217,402.13,0.0,0.0,1.0,402.13,1.0,0.0,1.0,0.0,0,40,1000.0,12,297.931037,170.67847700000002,0.666667
LMlduRgmAtpHuVhr,39.552396,180.0,0.0,0.0,1.0,180.0,1.0,0.0,0.833333,0.0,0,6,1000.0,6,138.20324,86.564172,1.0
TkIOXxDMyHY51t5h,3214.530319,0.0,15081.6956,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,16,0,11500.0,12,20500.17323,799.436291,0.25
AqMO5RIoWxDvReN3,67.86054,295.64,0.0,189.0,0.363636,106.64,0.666667,0.083333,0.666667,0.0,0,9,3000.0,12,374.782336,68.395337,0.0
xae9ATamJ9mmKOec,510.95313799999997,172.41,0.0,172.41,1.0,0.0,0.083333,0.083333,0.0,0.0,0,4,1200.0,12,959.0033050000001,242.770679,0.0
nb6JO6Q2Ay3ljZ42,4007.0291549999997,7597.09,0.0,6761.29,1.0,835.8,1.0,1.0,0.333333,0.0,0,22,6500.0,12,0.0,,0.0
EOqdHagHIw4kscER,4694.6716049999995,0.0,4174.716471,0.0,1.0,0.0,0.0,0.0,0.0,0.5,14,0,12000.0,12,8919.228234,1075.889659,0.0
MYfWVYGgum911MAh,1631.6038740000001,0.0,831.780875,0.0,1.0,0.0,0.0,0.0,0.0,0.181818,2,0,1800.0,11,357.25912400000004,687.048707,0.0
645DjMcKAwXc7LED,239.946118,0.0,719.007929,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,6000.0,12,1015.947851,133.595868,0.083333
rM5FD6yAWUo72uan,5402.993017,0.01,5942.11917,0.01,1.0,0.0,0.083333,0.083333,0.0,0.166667,5,1,12000.0,12,1071.665067,1998.26387,0.0
hS7oMqOP5WLjJFRw,899.195559,921.94,5903.7843840000005,256.1,0.909091,665.84,0.916667,0.25,0.833333,0.333333,6,20,5000.0,12,6368.638422999999,288.469452,0.090909
S77M3qMLBYhlHHfp,48.578408,673.1,0.0,646.61,1.0,26.49,1.0,1.0,0.083333,0.0,0,18,6000.0,12,665.7739429999999,186.73595600000002,1.0
XGDCHuzZMxIPwbh4,42.366061,463.32,0.0,0.0,0.818182,463.32,0.75,0.0,0.666667,0.0,0,9,6500.0,12,499.856766,179.524229,0.714286
QtxCXWdhzgqBdQ0l,867.7284710000001,41.07,0.0,0.0,1.0,41.07,0.25,0.0,0.25,0.0,0,3,3000.0,12,1409.282903,233.78863700000002,0.0
sGvP3FT7BnRN3DXe,3616.3934289999997,2459.18,0.0,30.0,1.0,2429.18,1.0,0.083333,1.0,0.0,0,194,5500.0,12,2203.05836,922.316357,0.0
uT5ZTW7sVsAxeAMj,8435.192572,0.0,8419.833270000001,0.0,1.0,0.0,0.0,0.0,0.0,0.25,15,0,9000.0,12,10720.57047,3284.528716,0.0
8k0iskZfh5ipztlz,1838.159648,0.0,713.2453370000001,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,9,0,3500.0,12,2958.852784,835.751337,0.0
lfqZmTZgMdJVptEt,1368.906278,0.0,5809.802917,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,8,0,6000.0,12,322.580506,419.059837,0.0
WgSgaawOzH9Qx8Hu,263.581756,1944.26,819.47409,700.0,0.727273,1244.26,0.5,0.083333,0.416667,0.083333,2,10,2700.0,12,2628.464774,78.53086400000001,0.0
jDyREy993iWebe8F,242.16175099999998,686.0,0.0,686.0,1.0,0.0,0.25,0.25,0.0,0.0,0,5,1600.0,12,79.554524,142.15912,0.0
zmZYxONB0j0L2VRs,8220.740014,5197.22,18857.05847,4001.41,1.0,1195.81,1.0,0.571429,0.857143,1.0,25,15,13000.0,7,12886.44123,1287.324868,0.2
ItURtEQYVVuGqx0r,2608.512452,64.2,0.0,64.2,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,12,647.4371570000001,957.6316640000001,0.0
MftJyY41KaksxQLX,517.5742759999999,4235.28,0.0,465.58,1.0,3769.7,0.916667,0.333333,0.833333,0.0,0,33,2800.0,12,3770.525556,200.541865,0.777778
M4xJqhH8PfMasKrH,67.593395,619.59,0.0,619.59,0.454545,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,12,997.081601,93.320933,0.090909
AteiJeFMeqUjzJIA,42.577756,4061.96,0.0,4061.96,0.909091,0.0,0.916667,0.916667,0.0,0.0,0,35,500.0,12,3716.880684,92.058823,0.75
gR8DLDaioqNMJbCm,753.518771,1737.87,947.9579689999999,249.12,0.636364,1488.75,1.0,0.083333,1.0,0.083333,1,27,2500.0,12,977.188809,313.92240899999996,0.083333
uCCieSfXYKMJCzH6,1768.5891629999999,63.7,0.0,63.7,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,12,750.9276120000001,379.079339,0.0
HIdxWxKB1ohoYqdE,13.441989999999999,56.51,0.0,0.0,0.454545,56.51,0.25,0.0,0.25,0.0,0,3,1000.0,12,190.431651,153.286406,0.166667
iBOtdAJpIVH7vueY,2898.484109,0.0,3021.097135,0.0,1.0,0.0,0.0,0.0,0.0,0.272727,5,0,3000.0,11,230.794237,13916.085930000001,0.0
Bo0BnCHZzAbS2zhB,1599.306976,112.57,70.56407800000001,112.57,1.0,0.0,0.25,0.25,0.0,0.083333,1,3,1800.0,12,595.55337,379.959706,0.0
xxpBx4pYD9jUyKkG,408.069031,3660.97,0.0,3660.97,1.0,0.0,1.0,1.0,0.0,0.0,0,33,7500.0,12,4471.044825,188.40999399999998,0.666667
Qq8BIivURHLOmssi,216.705656,1442.9,0.0,424.6,1.0,1018.3,1.0,0.666667,0.833333,0.0,0,29,4000.0,6,1111.898226,87.775306,1.0
gQKBYB26aMj11Zid,4652.5182700000005,4042.41,3581.3768229999996,2731.38,1.0,1311.03,1.0,0.666667,1.0,0.333333,7,73,5000.0,12,7633.554879,4192.565071,0.0
nJ2rYOiFhcwK405B,78.287038,1045.76,0.0,63.2,1.0,982.56,1.0,0.083333,1.0,0.0,0,25,7000.0,12,944.999337,133.973858,0.4
gySm1XUrorr32ghk,0.401279,31.5,0.0,0.0,0.090909,31.5,0.25,0.0,0.25,0.0,0,3,3000.0,12,120.697352,,0.0
NrDPPp5glHGO4D8y,300.012533,3286.41,0.0,2689.44,1.0,596.97,1.0,1.0,0.5,0.0,0,53,1400.0,12,3035.03764,210.56759300000002,0.545455
kmhYCARGHzUsA0kg,765.109593,0.0,457.076354,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,1200.0,12,269.369459,271.528169,0.0
t1l3thm5YYa4xaJR,1817.150299,596.5,1736.7598050000001,0.0,1.0,596.5,0.833333,0.0,0.833333,0.583333,11,10,3000.0,12,891.637597,474.18294699999996,0.0
IeOTRPPvIRRVRT41,243.182403,2687.48,0.0,398.67,1.0,2288.81,1.0,0.333333,1.0,0.0,0,67,5500.0,12,2349.0608429999997,176.161796,1.0
HuXMhfLcQytEGQCj,3441.5161740000003,358.68,0.0,0.0,1.0,358.68,1.0,0.0,0.916667,0.0,0,12,7500.0,12,1376.000823,751.654272,0.0
IoieWRmp3dJgLXB8,1383.161918,0.0,55.212258999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1500.0,12,276.630198,504.836908,0.0
YwA8rDLJoqFhgx0f,173.075416,0.0,1193.999651,0.0,0.2,0.0,0.0,0.0,0.0,0.1,1,0,1200.0,10,329.112626,372.439588,0.0
QkgPp5zg7vwEtzcZ,7.297350999999999,0.0,275.471932,0.0,0.3,0.0,0.0,0.0,0.0,0.1,5,0,2500.0,10,1022.5950429999999,4.363375,1.0
b13LvZNlh4PgQ9K7,389.835298,0.0,2101.740346,0.0,0.818182,0.0,0.0,0.0,0.0,0.5,7,0,3000.0,12,2236.589562,100.212983,0.0
WhAtvw71HVruEMl1,78.402006,233.34,0.0,0.0,1.0,233.34,0.833333,0.0,0.833333,0.0,0,10,3100.0,12,278.825852,202.802547,0.0
ecklUSYRf6kWhX25,70.794108,0.0,211.85458599999998,0.0,0.909091,0.0,0.0,0.0,0.0,0.181818,2,0,150.0,11,699.2924820000001,599.5493,0.0
aHem0xUvMMEkVU6l,1347.883104,174.05,1714.06927,69.55,1.0,104.5,0.166667,0.083333,0.083333,0.25,5,3,3000.0,12,1711.8646649999998,392.529445,0.0
pfSFSAHOg5s3XQxE,81.762162,777.04,0.0,521.46,0.909091,255.58,0.833333,0.5,0.75,0.0,0,20,7500.0,12,753.811533,162.763716,0.0
tC9CUWhZiLnjkI3m,0.0,174.12,0.0,0.0,0.0,174.12,1.0,0.0,1.0,0.0,0,12,4000.0,12,0.0,,0.0
sbV8aTde9sQ1NGfI,899.526526,0.0,1363.827125,0.0,0.714286,0.0,0.0,0.0,0.0,0.14285699999999998,2,0,1500.0,7,202.25573,168.184085,0.0
vTuMhosXIB1KsGSh,3093.592745,47.69,1438.951061,82.41,1.0,0.0,0.166667,0.083333,0.0,0.583333,15,1,4100.0,12,4591.237633,723.343619,0.0
UFyojbTeZIIOcjn7,9962.070262000001,7465.91,0.0,6075.62,1.0,1390.29,1.0,0.833333,0.666667,0.0,0,57,18500.0,12,2403.16006,2207.068883,0.0
sAPsdOPXurPyIH44,1333.896193,233.31,1432.955059,0.0,1.0,233.31,1.0,0.0,0.857143,0.28571399999999997,3,7,1500.0,7,310.700827,298.33018500000003,0.0
uuEBq99quHiaXvQo,282.070933,1926.19,500.865079,569.8,1.0,1356.39,1.0,0.333333,0.916667,0.333333,6,43,7000.0,12,2609.18811,189.423175,0.333333
t3F6tuHvy2GdDIf9,8.80954,114.0,0.0,0.0,0.818182,114.0,0.666667,0.0,0.666667,0.0,0,8,4000.0,12,160.627029,86.70082099999999,0.428571
3GzoshYCnQ1aJ4jy,518.894713,0.0,2166.099038,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,3,0,1200.0,6,1361.199423,178.257591,0.5
6vI9ksLgEHktt0GW,5901.592192,1704.95,0.0,1141.55,1.0,563.4,0.583333,0.25,0.333333,0.0,0,9,8000.0,12,1886.6922719999998,1474.409318,0.0
278Yhqyhq5P6K7mJ,626.213492,0.0,3393.4270549999997,0.0,1.0,0.0,0.0,0.0,0.0,0.25,11,0,1200.0,12,3566.140224,473.448279,0.25
Ia5TBh1YJRSOHXLs,7468.0120099999995,1569.41,4500.288676,796.07,1.0,773.34,0.545455,0.454545,0.363636,0.272727,7,10,8700.0,11,2162.94335,4628.802111,0.0
SepUjSANm8QOofxT,364.219107,142.52,654.345476,142.52,0.818182,0.0,0.083333,0.083333,0.0,0.25,6,2,2500.0,12,621.956899,191.258003,0.0
pmL9MEIUdA3LS8i0,3957.4191990000004,1162.63,3808.247988,1021.67,1.0,140.96,0.5,0.416667,0.166667,0.666667,21,14,7500.0,12,1476.991573,1451.018556,0.0
RVlSU1CuxhAgnQ8O,300.81906000000004,0.0,1983.8979969999998,0.0,1.0,0.0,0.0,0.0,0.0,0.5,13,0,3000.0,12,319.716795,168.70598999999999,0.0
38LAvzuYwuYKNLfW,2.71921,0.0,365.729727,0.0,0.181818,0.0,0.0,0.0,0.0,0.083333,1,0,6000.0,12,3961.0727770000003,29.048708,0.090909
HtaWXwMNygdsrA1x,65.915182,840.0,0.0,0.0,0.727273,840.0,0.666667,0.0,0.583333,0.0,0,8,1000.0,12,1014.023858,185.815051,0.857143
NebKK6bJfQyI0MAW,183.992665,1402.4,0.0,1140.5,0.818182,261.9,0.666667,0.583333,0.416667,0.0,0,19,7200.0,12,1262.9386060000002,239.059144,0.14285699999999998
pgdg5ZlDRtlDdtkM,1396.279238,3380.44,0.0,1449.92,1.0,1930.52,1.0,0.333333,1.0,0.0,0,27,3500.0,12,5451.794841,385.003688,0.083333
Nd7JO0hVCk6mOyJ1,6262.211034,1456.07,5425.912807,76.07,1.0,1380.0,0.333333,0.083333,0.25,0.416667,16,8,10500.0,12,6933.817424,1823.2899539999999,0.0
Jgr72Ath7mR0UbF2,1168.345069,0.0,96.091248,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1200.0,12,255.22454900000002,252.04308999999998,0.0
6GYVApDzpykrANfY,211.1622,0.0,892.1823890000001,0.0,0.454545,0.0,0.0,0.0,0.0,0.166667,5,0,1000.0,12,546.738575,177.031914,0.0
DSja3enuHjixS8wF,900.541751,15.8,0.0,0.0,1.0,15.8,0.25,0.0,0.25,0.0,0,3,7000.0,12,1542.583506,375.12753599999996,0.0
4vmfqlewtpVvZAS3,65.253182,1027.41,0.0,1027.41,0.363636,0.0,0.25,0.25,0.0,0.0,0,7,6000.0,12,1558.234063,165.821848,0.666667
mCydrR67ngFrxrzH,1042.6144160000001,0.0,119.716756,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,1200.0,12,269.011259,437.211705,0.0
XSKtuiM5t5XBtpkO,32.916536,300.62,0.0,0.0,1.0,300.62,1.0,0.0,0.916667,0.0,0,12,1200.0,12,301.102633,152.00045,0.454545
Lf885I27mNt5pC9p,831.404268,0.0,5579.552147,0.0,0.727273,0.0,0.0,0.0,0.0,0.416667,16,0,3500.0,12,8450.958983,243.34354199999999,0.363636
i6VKzKceKgE0fLEL,595.677343,5078.14,1424.4426019999999,4330.53,1.0,747.61,0.916667,0.666667,0.75,0.083333,1,42,15000.0,12,4756.654374000001,241.894073,0.916667
D9CB0rBlE8Wqysew,95.597121,101.97,97.92103399999999,101.97,1.0,0.0,0.25,0.25,0.0,0.166667,3,3,3000.0,12,306.960201,174.329733,0.0
1NpuOtUsaWfaHoTO,14.869439000000002,391.68,0.0,0.0,0.818182,391.68,0.833333,0.0,0.833333,0.0,0,10,1500.0,12,442.402951,157.621718,1.0
Py1RUx56KaHBig9J,767.708957,1730.6,0.0,661.45,1.0,1069.15,1.0,0.571429,0.857143,0.0,0,45,4000.0,7,341.459733,126.50305700000001,0.0
kpLb7LqYPVjT0Cl4,163.335524,460.95,0.0,460.95,0.545455,0.0,0.083333,0.083333,0.0,0.0,0,2,1500.0,12,162.939482,77.604225,0.0
7pEpqjeoibJx4NHM,1251.2657199999999,494.04,0.0,0.0,1.0,494.04,0.727273,0.0,0.727273,0.0,0,12,1000.0,11,179.372971,8411.177378,0.0
Qc2FzJGvqd0hPiPo,348.342172,11878.25,0.0,7958.96,0.909091,3919.29,1.0,1.0,0.416667,0.0,0,103,6000.0,12,11845.84124,156.68356,0.6
H9st2oQr6u2elV6E,5271.415483,0.0,2193.804998,0.0,1.0,0.0,0.0,0.0,0.0,0.25,7,0,6500.0,12,1479.003541,1321.46938,0.0
Nj1rB9zvAA2cGNOF,955.5889269999999,0.0,54.066975,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1000.0,12,196.54231399999998,278.36141299999997,0.0
WqPheo0iOJtPYO8q,1420.113689,393.63,0.0,393.63,1.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1500.0,12,473.832445,617.154654,0.0
afFARUINBIxwOcCI,6.961939999999999,80.43,0.0,0.0,0.272727,80.43,0.272727,0.0,0.181818,0.0,0,3,1000.0,11,140.958283,153.88749199999998,1.0
vlKrnvaK6dQbh5lj,179.290727,2540.9,0.0,1234.77,1.0,1306.13,0.916667,0.833333,0.916667,0.0,0,30,5000.0,12,2478.954766,168.750901,1.0
n2yK3TGph8cmXQBT,162.068326,1290.24,0.0,1201.37,0.545455,88.87,0.333333,0.25,0.166667,0.0,0,12,6000.0,12,963.8467519999999,174.40391,0.25
EwXuIr9RmIrseJ9u,6.682815,202.15,0.0,0.0,0.363636,202.15,0.416667,0.0,0.416667,0.0,0,5,4000.0,12,554.377554,99.249569,1.0
FdGhV60U30Ys4FAE,966.251742,311.45,955.959749,311.45,1.0,0.0,0.333333,0.333333,0.0,0.083333,1,15,1500.0,12,277.522439,286.299328,0.0
NgTWVKs1NXa131gS,1140.787563,2796.54,0.0,2096.49,1.0,700.05,0.833333,0.166667,0.75,0.0,0,15,4500.0,12,2139.874585,260.662747,0.0
XQik3Pk7622eK753,5.721468,83.43,0.0,0.0,0.9,83.43,0.9,0.0,0.8,0.0,0,9,1500.0,10,78.559954,91.631089,0.375
q1eC2tn94YIfW3XV,92.44074300000001,1080.0,0.0,1080.0,0.909091,0.0,0.75,0.75,0.0,0.0,0,12,6000.0,12,1077.058667,169.005281,1.0
wR5LmGKw2fvRj1Ri,1648.7018380000002,740.7,0.0,650.9,1.0,89.8,0.5,0.5,0.166667,0.0,0,12,2500.0,12,885.070007,366.004256,0.0
lbRr2kz7A6JRpZBu,2388.030134,3832.98,1441.065248,2004.03,1.0,1828.95,1.0,1.0,1.0,0.083333,1,90,11000.0,12,5990.3923700000005,600.8975690000001,0.083333
QzEQcNOPLSaUZB7b,3261.241461,0.0,154.67203999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,6500.0,12,800.6771679999999,1588.441785,0.0
DbViFAT7DS52n2Eq,3215.903805,745.48,0.0,0.0,1.0,745.48,1.0,0.0,1.0,0.0,0,35,2500.0,12,0.0,,0.0
I4MaRDtON2Szxh51,174.228543,3407.57,0.0,3276.57,0.727273,131.0,0.583333,0.583333,0.166667,0.0,0,25,3000.0,12,4568.8640479999995,226.156063,0.714286
5tl3XeD0zz4sCVXv,5630.793847999999,2743.66,2638.893572,2743.66,1.0,0.0,0.75,0.75,0.0,0.166667,2,23,10500.0,12,1251.7815779999999,1371.137719,0.0
DzvPjobEeMmCVcfH,2273.5558530000003,329.3,3360.63801,70.0,1.0,259.3,0.583333,0.083333,0.5,0.75,16,10,3000.0,12,3099.112794,758.644505,0.0
tQVEfbHoYYoDYztt,2593.115716,0.0,3553.2038520000006,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,19,0,6000.0,12,2420.926404,763.877119,0.0
90WpR4IUIvTHhf81,9993.352520999999,0.0,3299.6655760000003,0.0,1.0,0.0,0.0,0.0,0.0,0.5,10,0,14500.0,12,2580.4773600000003,2902.819273,0.0
Zu2H8aE6E3NSk4TB,81.088359,554.7,0.0,316.0,0.909091,238.7,0.916667,0.166667,0.916667,0.0,0,13,1000.0,12,579.784969,150.21205600000002,0.4
8kcGrj22Y1yaKvcF,2269.9780539999997,0.0,3617.843539,0.0,0.909091,0.0,0.0,0.0,0.0,0.272727,4,0,3500.0,11,745.982616,576.331228,0.0
JM1h2tBMLYvgVOHw,968.188634,69.44,0.0,0.0,1.0,69.44,0.25,0.0,0.25,0.0,0,3,1000.0,12,251.875749,443.13145199999997,0.0
ao5HDE0C4N2oQSgP,338.310239,2855.04,0.0,2488.95,1.0,366.09,0.75,0.25,0.583333,0.0,0,15,6000.0,12,2801.2050719999997,125.713305,0.375
FKaSNmD8Nl8P2s0C,264.811595,28.65,384.26178,28.65,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,1,9000.0,12,1235.630069,194.324456,0.083333
7AIxbtzgNuFqegXQ,106.894095,62.73,0.0,0.0,0.909091,62.73,0.272727,0.0,0.181818,0.0,0,3,5000.0,11,540.1305070000001,146.06947399999999,0.272727
6cd4LEZAonFoKSXr,6.121105,233.9,0.0,233.9,0.571429,0.0,0.428571,0.428571,0.0,0.0,0,5,10500.0,7,33.010201,53.9438,0.0
L6y0lauJ7ifPcfVA,459.036183,755.0,0.0,185.0,1.0,570.0,1.0,0.083333,1.0,0.0,0,13,2000.0,12,181.336934,198.58317,0.0
U8Drh50Z5pkZsbgz,3899.7637409999998,0.0,925.7297599999999,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,6500.0,12,877.767833,1454.215974,0.0
5lZBb1Zq5LBkFYmW,19.491307,0.0,1161.5148550000001,0.0,0.363636,0.0,0.0,0.0,0.0,0.083333,3,0,1200.0,12,3338.597271,9.550733000000001,0.5
DTR5zfn4vzvBO827,831.8357139999999,750.02,477.12827699999997,588.02,0.875,162.0,0.75,0.375,0.625,0.25,7,13,1200.0,8,215.86774900000003,171.272347,0.0
4EXcVNZTWupBDt0y,28.59068,367.44,0.0,0.0,1.0,367.44,0.916667,0.0,0.833333,0.0,0,13,5700.0,12,360.925707,151.126893,0.8
rsCpDlv2D8q4TkLa,5010.8797030000005,0.0,2181.390333,0.0,1.0,0.0,0.0,0.0,0.0,0.25,7,0,7000.0,12,1327.690018,1273.479311,0.0
uUCH3vZZY6TElsFA,49.906438,0.0,555.236585,0.0,0.375,0.0,0.0,0.0,0.0,0.25,2,0,500.0,8,841.70571,39.780536,0.25
NkWFqmgdV6lrNLif,1906.5508550000002,1244.37,0.0,83.53,1.0,1160.84,0.833333,0.083333,0.833333,0.0,0,21,1800.0,12,1182.12849,3748.3415609999997,0.0
HzdcXy0PZM5zojEY,1718.885963,578.78,0.0,0.0,1.0,578.78,0.666667,0.0,0.666667,0.0,0,14,1000.0,12,294.15387200000004,20316.09631,0.0
jnsPZ1FrvGtMIywO,14.508545000000002,186.14,0.0,0.0,0.454545,186.14,0.75,0.0,0.666667,0.0,0,9,2500.0,12,181.846393,78.984685,0.14285699999999998
H1O5QaC81J2erYS5,241.09726400000002,790.6,0.0,63.9,1.0,726.7,1.0,0.083333,1.0,0.0,0,42,1500.0,12,478.948292,168.169675,0.166667
